1 Temperature:23.18 Humidity:27.272 Light:426 CO2:721.25 HumidityRatio:0.004792988
0 Temperature:19.5 Humidity:27 Light:24 CO2:426.75 HumidityRatio:0.003780633
0 Temperature:19.5 Humidity:27 Light:24 CO2:421.75 HumidityRatio:0.003780633
0 Temperature:19.5 Humidity:27.05 Light:24 CO2:414.5 HumidityRatio:0.003787677
0 Temperature:19.5 Humidity:27 Light:24 CO2:416 HumidityRatio:0.003780633
0 Temperature:19.4725 Humidity:27 Light:24 CO2:423.25 HumidityRatio:0.003774134
0 Temperature:19.5 Humidity:27.1 Light:10.5 CO2:424.5 HumidityRatio:0.003794721
0 Temperature:19.5 Humidity:27.1 Light:6 CO2:424.5 HumidityRatio:0.003794721
0 Temperature:19.4725 Humidity:27.075 Light:6 CO2:424.75 HumidityRatio:0.003784681
0 Temperature:19.4175 Humidity:27.075 Light:6 CO2:423 HumidityRatio:0.003771676
0 Temperature:19.39 Humidity:27.1 Light:6 CO2:425 HumidityRatio:0.003768685
0 Temperature:19.4175 Humidity:27.075 Light:6 CO2:421 HumidityRatio:0.003771676
0 Temperature:19.4175 Humidity:27.125 Light:6 CO2:420.25 HumidityRatio:0.003778683
0 Temperature:19.39 Humidity:27.1 Light:6 CO2:423 HumidityRatio:0.003768685
0 Temperature:19.39 Humidity:27.1 Light:6 CO2:418.75 HumidityRatio:0.003768685
0 Temperature:19.42666667 Humidity:27.13333333 Light:6 CO2:423 HumidityRatio:0.003782021
0 Temperature:19.4175 Humidity:27.125 Light:6 CO2:428 HumidityRatio:0.003778683
0 Temperature:19.39 Humidity:27.1 Light:6 CO2:423.75 HumidityRatio:0.003768685
0 Temperature:19.42666667 Humidity:27.13333333 Light:6 CO2:428 HumidityRatio:0.003782021
0 Temperature:19.42666667 Humidity:27.13333333 Light:6 CO2:426.3333333 HumidityRatio:0.003782021
0 Temperature:19.39 Humidity:27.1 Light:11.5 CO2:429.5 HumidityRatio:0.003768685
0 Temperature:19.42666667 Humidity:27.16666667 Light:20.66666667 CO2:427 HumidityRatio:0.003786695
0 Temperature:19.39 Humidity:27.125 Light:17 CO2:424.25 HumidityRatio:0.003772183
0 Temperature:19.39 Humidity:27.2 Light:17 CO2:423 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.13333333 Light:20.66666667 CO2:424 HumidityRatio:0.003773349
0 Temperature:19.39 Humidity:27.15 Light:17 CO2:423.5 HumidityRatio:0.003775681
0 Temperature:19.39 Humidity:27.1 Light:17 CO2:425.75 HumidityRatio:0.003768685
0 Temperature:19.39 Humidity:27.15 Light:17 CO2:426.75 HumidityRatio:0.003775681
0 Temperature:19.445 Humidity:27.2 Light:17 CO2:434.5 HumidityRatio:0.003795723
0 Temperature:19.39 Humidity:27.2 Light:20.66666667 CO2:426 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.125 Light:17 CO2:420.5 HumidityRatio:0.003772183
0 Temperature:19.39 Humidity:27.1 Light:10 CO2:425.5 HumidityRatio:0.003768685
0 Temperature:19.39 Humidity:27.16666667 Light:11.33333333 CO2:423.6666667 HumidityRatio:0.003778013
0 Temperature:19.39 Humidity:27.15 Light:8.5 CO2:424.5 HumidityRatio:0.003775681
0 Temperature:19.39 Humidity:27.175 Light:7 CO2:421 HumidityRatio:0.003779178
0 Temperature:19.39 Humidity:27.2 Light:7 CO2:425.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:7 CO2:426.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:9.333333333 CO2:420.6666667 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:423.75 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:422.6666667 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:420.75 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.15 Light:14 CO2:419.5 HumidityRatio:0.003775681
0 Temperature:19.39 Humidity:27.175 Light:14 CO2:426 HumidityRatio:0.003779178
0 Temperature:19.39 Humidity:27.15 Light:14 CO2:422 HumidityRatio:0.003775681
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:419 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:421.6666667 HumidityRatio:0.003782676
0 Temperature:19.4175 Humidity:27.2 Light:14 CO2:425 HumidityRatio:0.003789195
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:422.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:419.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:14 CO2:422 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:9.333333333 CO2:425.3333333 HumidityRatio:0.003782676
0 Temperature:19.42666667 Humidity:27.23 Light:4.666666667 CO2:427.6666667 HumidityRatio:0.003795577
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:427 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:426 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:423 HumidityRatio:0.003782676
0 Temperature:19.445 Humidity:27.2 Light:0 CO2:427 HumidityRatio:0.003795723
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:422 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:423 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:421 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:422.3333333 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:424 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:426 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:428 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:427.5 HumidityRatio:0.003782676
0 Temperature:19.46333333 Humidity:27.26 Light:0 CO2:428 HumidityRatio:0.003808515
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:425 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:426.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:426 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:422 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:426 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:423.5 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:424 HumidityRatio:0.003782676
0 Temperature:19.39 Humidity:27.2 Light:0 CO2:429 HumidityRatio:0.003782676
0 Temperature:19.34 Humidity:27.29 Light:0 CO2:422.5 HumidityRatio:0.003783403
0 Temperature:19.34 Humidity:27.29 Light:0 CO2:424.5 HumidityRatio:0.003783403
0 Temperature:19.29 Humidity:27.29 Light:0 CO2:428 HumidityRatio:0.00377157
0 Temperature:19.29 Humidity:27.29 Light:0 CO2:426.5 HumidityRatio:0.00377157
0 Temperature:19.34 Humidity:27.34 Light:0 CO2:424.5 HumidityRatio:0.003790377
0 Temperature:19.29 Humidity:27.29 Light:0 CO2:425 HumidityRatio:0.00377157
0 Temperature:19.29 Humidity:27.35666667 Light:0 CO2:423.3333333 HumidityRatio:0.003780839
0 Temperature:19.29 Humidity:27.29 Light:0 CO2:426 HumidityRatio:0.00377157
0 Temperature:19.34 Humidity:27.39 Light:0 CO2:424.5 HumidityRatio:0.003797351
0 Temperature:19.34 Humidity:27.39 Light:0 CO2:424.5 HumidityRatio:0.003797351
0 Temperature:19.32333333 Humidity:27.39 Light:0 CO2:420.3333333 HumidityRatio:0.003793389
0 Temperature:19.29 Humidity:27.39 Light:0 CO2:425 HumidityRatio:0.003785474
0 Temperature:19.29 Humidity:27.445 Light:0 CO2:427.5 HumidityRatio:0.003793122
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:426 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.445 Light:0 CO2:425 HumidityRatio:0.003793122
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:427 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:424 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:424 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:425 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:425 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:426 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:432 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:428.5 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:426 HumidityRatio:0.00380077
0 Temperature:19.34 Humidity:27.4725 Light:0 CO2:428 HumidityRatio:0.003808859
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:426.6666667 HumidityRatio:0.00380077
0 Temperature:19.34 Humidity:27.5 Light:0 CO2:427.5 HumidityRatio:0.003812695
0 Temperature:19.29 Humidity:27.39 Light:0 CO2:428 HumidityRatio:0.003785474
0 Temperature:19.34 Humidity:27.39 Light:0 CO2:427 HumidityRatio:0.003797351
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:425 HumidityRatio:0.003809261
0 Temperature:19.34 Humidity:27.445 Light:0 CO2:425 HumidityRatio:0.003805023
0 Temperature:19.34 Humidity:27.39 Light:0 CO2:430 HumidityRatio:0.003797351
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:437 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:430.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:430.6666667 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:422.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:422 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:424 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:427.6666667 HumidityRatio:0.003809261
0 Temperature:19.32333333 Humidity:27.39 Light:0 CO2:430 HumidityRatio:0.003793389
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:432 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:429 HumidityRatio:0.003824654
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:428 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.5 Light:0 CO2:428 HumidityRatio:0.00380077
0 Temperature:19.29 Humidity:27.55 Light:0 CO2:426 HumidityRatio:0.003807723
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:427.5 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:429 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:426.3333333 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:428.5 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:426 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:429 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:432 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:427 HumidityRatio:0.003814675
0 Temperature:19.245 Humidity:27.6 Light:0 CO2:429 HumidityRatio:0.003803931
0 Temperature:19.26 Humidity:27.66666667 Light:0 CO2:426.3333333 HumidityRatio:0.003816763
0 Temperature:19.2 Humidity:27.6 Light:0 CO2:436 HumidityRatio:0.003793214
0 Temperature:19.2 Humidity:27.6 Light:0 CO2:429 HumidityRatio:0.003793214
0 Temperature:19.2 Humidity:27.6 Light:0 CO2:429.5 HumidityRatio:0.003793214
0 Temperature:19.2 Humidity:27.6 Light:0 CO2:434 HumidityRatio:0.003793214
0 Temperature:19.2 Humidity:27.65 Light:0 CO2:423.5 HumidityRatio:0.003800128
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:432 HumidityRatio:0.003828582
0 Temperature:19.245 Humidity:27.745 Light:0 CO2:427 HumidityRatio:0.003824039
0 Temperature:19.245 Humidity:27.745 Light:0 CO2:430 HumidityRatio:0.003824039
0 Temperature:19.23 Humidity:27.73 Light:0 CO2:432.6666667 HumidityRatio:0.003818366
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:434 HumidityRatio:0.003807042
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:436 HumidityRatio:0.003807042
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:440.3333333 HumidityRatio:0.003807042
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:439 HumidityRatio:0.003807042
0 Temperature:19.23 Humidity:27.73 Light:0 CO2:440.3333333 HumidityRatio:0.003818366
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:443 HumidityRatio:0.003807042
0 Temperature:19.2 Humidity:27.7 Light:0 CO2:439.5 HumidityRatio:0.003807042
0 Temperature:19.2 Humidity:27.6 Light:0 CO2:437 HumidityRatio:0.003793214
0 Temperature:19.245 Humidity:27.65 Light:0 CO2:431.5 HumidityRatio:0.003810865
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:430.3333333 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:436.5 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:437.5 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.63333333 Light:0 CO2:434 HumidityRatio:0.003819311
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:432.5 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:427.6666667 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:428.5 HumidityRatio:0.003814675
0 Temperature:19.315 Humidity:27.6 Light:0 CO2:434.5 HumidityRatio:0.003820656
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:438 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:438 HumidityRatio:0.003814675
0 Temperature:19.34 Humidity:27.6 Light:0 CO2:435 HumidityRatio:0.003826645
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:437 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:437.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:437 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.55 Light:0 CO2:431.5 HumidityRatio:0.00383165
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:432 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:438 HumidityRatio:0.003838647
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:437 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:435.5 HumidityRatio:0.003814675
0 Temperature:19.29 Humidity:27.65 Light:0 CO2:435 HumidityRatio:0.003821629
0 Temperature:19.29 Humidity:27.6 Light:0 CO2:435 HumidityRatio:0.003814675
0 Temperature:19.39 Humidity:27.65 Light:0 CO2:435 HumidityRatio:0.003845644
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:435 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:432 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:432 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:435 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:433 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:435 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.745 Light:0 CO2:438 HumidityRatio:0.00383484
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:437 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:439 HumidityRatio:0.003828582
0 Temperature:19.29 Humidity:27.7 Light:0 CO2:436 HumidityRatio:0.003828582
0 Temperature:19.39 Humidity:27.7 Light:0 CO2:434 HumidityRatio:0.003852641
0 Temperature:19.34 Humidity:27.7 Light:0 CO2:440.5 HumidityRatio:0.003840595
0 Temperature:19.315 Humidity:27.675 Light:0 CO2:437.75 HumidityRatio:0.003831102
0 Temperature:19.34 Humidity:27.65 Light:0 CO2:436 HumidityRatio:0.00383362
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:437 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:432 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:437.6666667 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:443 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:440.25 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:437.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434.6666667 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:441 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:440.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:441.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434.3333333 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:431 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:435 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:441 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:440.3333333 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:434.5 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:440 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:444 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.56666667 Light:0 CO2:441 HumidityRatio:0.003833983
0 Temperature:19.42666667 Humidity:27.56666667 Light:0 CO2:441.6666667 HumidityRatio:0.003842795
0 Temperature:19.39 Humidity:27.6 Light:0 CO2:444 HumidityRatio:0.003838647
0 Temperature:19.39 Humidity:27.55 Light:0 CO2:444.5 HumidityRatio:0.00383165
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:443 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:437 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:436.5 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:437 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:437.5 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:439.3333333 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:440.6666667 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:442 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:441 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:439 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:436.5 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:437 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:445 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:449 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:443.5 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:442 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:445 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.445 Light:0 CO2:443.5 HumidityRatio:0.003816957
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:444.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:442 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:442 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:444 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:435 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:434 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:441.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:443.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:441 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:444 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:444.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:445.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.445 Light:0 CO2:447 HumidityRatio:0.003816957
0 Temperature:19.39 Humidity:27.445 Light:0 CO2:445 HumidityRatio:0.003816957
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:447 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:449 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:449 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:453 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:452.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.46333333 Light:0 CO2:446 HumidityRatio:0.003819523
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:447 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:449 HumidityRatio:0.003809261
0 Temperature:19.445 Humidity:27.445 Light:0 CO2:441.5 HumidityRatio:0.003830123
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:444 HumidityRatio:0.003809261
0 Temperature:19.445 Humidity:27.445 Light:0 CO2:446 HumidityRatio:0.003830123
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:441.3333333 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:442.6666667 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:446 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.445 Light:0 CO2:446 HumidityRatio:0.003816957
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:443 HumidityRatio:0.003809261
0 Temperature:19.42666667 Humidity:27.46333333 Light:0 CO2:444.6666667 HumidityRatio:0.003828301
0 Temperature:19.42666667 Humidity:27.42666667 Light:0 CO2:437 HumidityRatio:0.003823159
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:450 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:454.5 HumidityRatio:0.003809261
0 Temperature:19.46333333 Humidity:27.46333333 Light:0 CO2:451 HumidityRatio:0.003837098
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:450.5 HumidityRatio:0.003809261
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:449 HumidityRatio:0.003809261
0 Temperature:19.5 Humidity:27.5 Light:0 CO2:443.5 HumidityRatio:0.003851079
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:447.5 HumidityRatio:0.003809261
0 Temperature:19.5 Humidity:27.5 Light:0 CO2:445 HumidityRatio:0.003851079
0 Temperature:19.445 Humidity:27.445 Light:0 CO2:447.5 HumidityRatio:0.003830123
0 Temperature:19.42666667 Humidity:27.46 Light:0 CO2:449.6666667 HumidityRatio:0.003827834
0 Temperature:19.46333333 Humidity:27.56666667 Light:0 CO2:450 HumidityRatio:0.003851625
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:451 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:454.5 HumidityRatio:0.00386517
0 Temperature:19.39 Humidity:27.5 Light:0 CO2:455 HumidityRatio:0.003824654
0 Temperature:19.39 Humidity:27.39 Light:0 CO2:454 HumidityRatio:0.003809261
0 Temperature:19.5 Humidity:27.5 Light:0 CO2:452 HumidityRatio:0.003851079
0 Temperature:19.5 Humidity:27.525 Light:0 CO2:451 HumidityRatio:0.003854601
0 Temperature:19.5 Humidity:27.55 Light:0 CO2:447 HumidityRatio:0.003858124
0 Temperature:19.46333333 Humidity:27.56666667 Light:0 CO2:450 HumidityRatio:0.003851625
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:446 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.445 Humidity:27.55 Light:0 CO2:449 HumidityRatio:0.003844867
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:449 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447.6666667 HumidityRatio:0.00386517
0 Temperature:19.445 Humidity:27.55 Light:0 CO2:446.5 HumidityRatio:0.003844867
0 Temperature:19.445 Humidity:27.55 Light:0 CO2:447 HumidityRatio:0.003844867
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:453.5 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:458 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:450 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:446 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:448 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:450 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:446.5 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:449.5 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447.5 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:450 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:454 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:447.5 HumidityRatio:0.00386517
0 Temperature:19.5 Humidity:27.6 Light:0 CO2:448.5 HumidityRatio:0.00386517
